File below(listA) below(listI) below(treeA) below(treeI) below(regexA) below(regexI) below(treeOA) below(treeOI) below(regexOA) below(regexOI) above(listA) above(listI) above(treeA) above(treeI) above(regexA) above(regexI) above(treeOA) above(treeOI) above(regexOA) above(regexOI)
set_46_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_46_sites_30_iterations_1000_result.csv 0 0 0 995 0 0 0 0 0 0 1000 1000 1000 0 1000 1000 1000 84 1000 1000
set_46_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_46_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_46_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_47_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 3 10 10 0 0 0 1 0 0 0 7 0 0
set_47_sites_1_iterations_100_result.csv 100 100 99 26 100 100 100 25 100 100 0 0 1 74 0 0 0 75 0 0
set_47_sites_1_iterations_1000_result.csv 1000 997 999 443 1000 1000 1000 451 1000 1000 0 3 1 557 0 0 0 549 0 0
set_47_sites_2_iterations_10_result.csv 10 10 9 1 10 10 10 0 10 10 0 0 1 1 0 0 0 0 0 0
set_47_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 10 100 100 0 0 0 1 0 0 0 1 0 0
set_47_sites_2_iterations_1000_result.csv 1000 1000 997 105 1000 1000 1000 114 1000 1000 0 0 3 13 0 0 0 1 0 0
set_47_sites_3_iterations_10_result.csv 10 10 9 0 10 10 10 0 10 10 0 0 1 1 0 0 0 0 0 0
set_47_sites_3_iterations_100_result.csv 100 100 99 0 100 100 100 100 100 100 0 0 1 1 0 0 0 0 0 0
set_47_sites_3_iterations_1000_result.csv 1000 1000 999 999 1000 1000 999 0 1000 1000 0 0 1 1 0 0 0 5 0 0
set_47_sites_5_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 1 0 0 0 0 0 0
set_47_sites_5_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 11 0 0 0 6 0 0
set_47_sites_5_iterations_1000_result.csv 1000 999 997 0 1000 1000 1000 0 1000 1000 0 1 3 25 0 0 0 56 0 0
set_47_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 0 10 10 0 0 0 0 0 0 0 0 0 0
set_47_sites_10_iterations_100_result.csv 100 100 99 0 100 99 99 0 100 100 0 0 1 0 0 1 1 0 0 0
set_47_sites_10_iterations_1000_result.csv 1000 1000 990 989 1000 1000 988 976 1000 1000 0 0 10 10 0 0 12 12 0 0
set_47_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_47_sites_20_iterations_100_result.csv 0 0 98 0 100 100 97 0 100 100 100 100 2 1 0 0 3 2 0 0
set_47_sites_20_iterations_1000_result.csv 478 606 999 1 998 998 991 991 1000 1000 522 42 1 0 2 2 9 4 0 0
set_47_sites_30_iterations_10_result.csv 0 0 0 0 0 4 0 0 6 10 10 10 10 10 10 6 10 10 4 0
set_47_sites_30_iterations_100_result.csv 0 0 0 0 0 99 0 0 95 100 100 100 100 100 100 1 100 100 5 0
set_47_sites_30_iterations_1000_result.csv 1000 1000 1000 996 1000 1000 1000 996 1000 1000 0 0 0 3 0 0 0 2 0 0
set_47_sites_100_iterations_10_result.csv 0 0 0 10 0 6 0 0 0 10 10 10 10 0 10 4 10 10 10 0
set_47_sites_100_iterations_100_result.csv 0 0 0 0 0 96 0 0 19 100 100 100 100 100 100 4 100 100 81 0
set_47_sites_100_iterations_1000_result.csv 0 0 0 0 0 930 0 0 269 1000 1000 1000 1000 1000 1000 70 1000 1000 731 0
set_48_sites_1_iterations_10_result.csv 0 0 9 10 0 0 0 7 0 0 10 10 0 0 10 10 3 0 10 10
set_48_sites_1_iterations_100_result.csv 0 100 99 99 0 0 73 100 0 0 100 0 1 0 100 100 0 0 100 100
set_48_sites_1_iterations_1000_result.csv 0 0 274 274 0 0 247 247 0 0 1000 1000 726 4 1000 1000 753 8 1000 1000
set_48_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 2 10 10
set_48_sites_2_iterations_100_result.csv 100 100 100 99 100 99 100 0 100 98 0 0 0 1 0 1 0 29 0 2
set_48_sites_2_iterations_1000_result.csv 1000 1000 998 0 999 996 999 0 894 0 0 0 2 302 1 4 1 298 106 1000
set_48_sites_3_iterations_10_result.csv 10 10 9 0 10 9 10 0 9 0 0 0 1 2 0 1 0 3 1 10
set_48_sites_3_iterations_100_result.csv 100 100 99 0 100 0 100 0 99 0 0 0 1 27 0 100 0 28 1 100
set_48_sites_3_iterations_1000_result.csv 1000 1000 1000 999 1000 999 999 0 1000 998 0 0 0 1 0 1 1 252 0 2
set_48_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_48_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_48_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 6 1000 1000
set_48_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_48_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 6 100 100 100 2 100 100 100 100 100 94
set_48_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 21 1000 1000 1000 4 1000 1000
set_48_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_48_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 13 100 100 100 100 100 100
set_48_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_48_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_48_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_48_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 101 1000 1000 1000 91 1000 1000
set_48_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_48_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_48_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_49_sites_1_iterations_10_result.csv 10 10 10 7 10 10 10 8 10 10 0 0 0 1 0 0 0 0 0 0
set_49_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 84 100 100 0 0 0 1 0 0 0 0 0 0
set_49_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 999 1000 1000 0 0 0 1 0 0 0 1 0 0
set_49_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_49_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_49_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_49_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_49_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_49_sites_3_iterations_1000_result.csv 0 0 258 1000 0 0 0 995 0 0 1000 1000 1 0 1000 1000 1000 1 1000 1000
set_49_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_49_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 1 100 100
set_49_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 6 1000 1000 1000 2 1000 1000
set_49_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_49_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 81 100 100 100 0 100 100
set_49_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 3 1000 1000 1000 898 1000 1000
set_49_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_49_sites_20_iterations_100_result.csv 0 0 0 98 0 0 0 0 0 0 100 100 100 1 100 100 100 100 100 100
set_49_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_49_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 10 0 0 10 10 10 10 10 10 10 0 10 10
set_49_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_49_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 7 1000 1000 1000 1000 1000 1000
set_49_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_49_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_49_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_50_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 1 10 10 0 0 0 1 0 0 0 0 0 0
set_50_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_50_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 618 1000 1000 0 0 0 1 0 0 0 0 0 0
set_50_sites_2_iterations_10_result.csv 10 10 10 7 10 10 10 0 10 10 0 0 0 1 0 0 0 2 0 0
set_50_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 74 100 100 0 0 0 1 0 0 0 0 0 0
set_50_sites_2_iterations_1000_result.csv 1000 1000 1000 775 1000 1000 1000 790 1000 1000 0 0 0 21 0 0 0 0 0 0
set_50_sites_3_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_50_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_50_sites_3_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 999 1000 1000 0 0 0 1 0 0 0 0 0 0
set_50_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_50_sites_5_iterations_100_result.csv 100 100 100 100 100 100 100 99 100 100 0 0 0 0 0 0 0 1 0 0
set_50_sites_5_iterations_1000_result.csv 1000 1000 1000 990 1000 1000 1000 992 1000 1000 0 0 0 1 0 0 0 7 0 0
set_50_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_50_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_50_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_50_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_50_sites_20_iterations_100_result.csv 0 0 0 56 0 0 0 0 0 0 100 100 100 0 100 100 100 100 100 100
set_50_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_50_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_50_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_50_sites_30_iterations_1000_result.csv 0 0 0 994 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 1000 1000 1000
set_50_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_50_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_50_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_51_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 0 10 10 0 0 0 1 0 0 0 1 0 0
set_51_sites_1_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 17 0 0 0 14 0 0
set_51_sites_1_iterations_1000_result.csv 1000 995 1000 114 1000 1000 1000 143 1000 995 0 5 0 1 0 0 0 1 0 5
set_51_sites_2_iterations_10_result.csv 10 10 9 0 10 10 10 0 10 9 0 0 1 1 0 0 0 0 0 0
set_51_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 36 100 100 0 0 0 0 0 0 0 0 0 0
set_51_sites_2_iterations_1000_result.csv 1000 1000 1000 0 1000 999 999 375 1000 999 0 0 0 1 0 1 1 2 0 1
set_51_sites_3_iterations_10_result.csv 10 10 9 0 0 0 10 0 0 0 0 0 1 1 10 10 0 0 10 10
set_51_sites_3_iterations_100_result.csv 100 100 98 0 0 0 99 0 0 0 0 0 2 2 100 100 1 1 100 100
set_51_sites_3_iterations_1000_result.csv 1000 1000 1000 989 1000 899 1000 990 1000 971 0 0 0 1 0 101 0 0 0 29
set_51_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0 10
set_51_sites_5_iterations_100_result.csv 100 100 100 0 100 0 100 0 0 0 0 0 0 1 0 100 0 1 100 100
set_51_sites_5_iterations_1000_result.csv 1000 994 990 0 1000 888 1000 1000 999 965 0 5 10 10 0 107 0 0 1 35
set_51_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0 10 10
set_51_sites_10_iterations_100_result.csv 100 97 99 0 94 38 100 100 76 0 0 2 0 1 6 62 0 0 24 100
set_51_sites_10_iterations_1000_result.csv 986 984 998 993 988 783 997 991 688 0 14 16 2 2 12 217 3 4 312 1000
set_51_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 10 0 0 10 10 10 1 10 10 10 0 10 10
set_51_sites_20_iterations_100_result.csv 100 100 100 98 100 100 100 96 100 77 0 0 0 0 0 0 0 0 0 23
set_51_sites_20_iterations_1000_result.csv 1000 1000 996 984 992 990 997 994 911 0 0 0 4 4 8 10 3 4 89 1000
set_51_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_51_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_51_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_51_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 3 10 10 10 10 10 10
set_51_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 2 100 100 100 4 100 100
set_51_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 32 1000 1000 1000 37 1000 1000
set_52_sites_1_iterations_10_result.csv 0 0 9 9 0 0 0 0 0 0 10 10 1 1 10 10 10 10 10 10
set_52_sites_1_iterations_100_result.csv 0 0 44 0 0 0 0 0 0 0 100 100 56 1 100 100 100 0 100 100
set_52_sites_1_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 1 1000 1000
set_52_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_52_sites_2_iterations_100_result.csv 0 0 17 100 0 0 0 0 0 0 100 100 1 0 100 100 100 0 100 100
set_52_sites_2_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 2 1000 1000 1000 12 1000 1000
set_52_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 1 10 10
set_52_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 3 100 100 100 3 100 100
set_52_sites_3_iterations_1000_result.csv 866 0 998 998 0 0 51 0 0 0 134 134 2 1 1000 1000 27 27 1000 1000
set_52_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 3 10 10
set_52_sites_5_iterations_100_result.csv 0 0 0 0 0 8 88 0 0 0 100 100 100 11 100 92 12 0 100 100
set_52_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 512 0 0 0 1000 1000 1000 128 1000 1000 488 15 1000 1000
set_52_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_52_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_52_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 75 1000 1000 1000 67 1000 1000
set_52_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_52_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 4 100 100
set_52_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 18 1000 1000 1000 5 1000 1000
set_52_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 10 10 10
set_52_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_52_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_52_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_52_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_52_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_53_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_53_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_53_sites_1_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_53_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_53_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_53_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_53_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_53_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_53_sites_3_iterations_1000_result.csv 0 0 0 1000 0 0 0 998 0 0 1000 1000 1000 0 1000 1000 1000 1 1000 1000
set_53_sites_5_iterations_10_result.csv 0 0 0 10 0 0 0 10 0 0 10 10 10 0 10 10 10 0 10 10
set_53_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 25 100 100 100 21 100 100
set_53_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 221 1000 1000 1000 258 1000 1000
set_53_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_53_sites_10_iterations_100_result.csv 0 0 0 96 0 0 0 0 0 0 100 100 100 1 100 100 100 2 100 100
set_53_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 87 1000 1000 1000 50 1000 1000
set_53_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_53_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_53_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_53_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_53_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_53_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 39 1000 1000 1000 17 1000 1000
set_53_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_53_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_53_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_54_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 0 10 10 0 0 0 1 0 0 0 1 0 0
set_54_sites_1_iterations_100_result.csv 100 100 100 92 100 100 100 91 100 100 0 0 0 1 0 0 0 0 0 0
set_54_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 996 1000 1000 0 0 0 1 0 0 0 2 0 0
set_54_sites_2_iterations_10_result.csv 10 10 10 4 10 10 10 5 10 10 0 0 0 1 0 0 0 1 0 0
set_54_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_54_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 999 1000 1000 0 0 0 1 0 0 0 0 0 0
set_54_sites_3_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_54_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 93 100 100 0 0 0 1 0 0 0 3 0 0
set_54_sites_3_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 996 1000 1000 0 0 0 1 0 0 0 1 0 0
set_54_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_54_sites_5_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 91 0 0 0 1 0 0 0 0 0 9
set_54_sites_5_iterations_1000_result.csv 1000 1000 1000 842 1000 1000 1000 176 1000 1000 0 0 0 2 0 0 0 14 0 0
set_54_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_54_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_54_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_54_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_54_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 5 100 100
set_54_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_54_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_54_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_54_sites_30_iterations_1000_result.csv 0 0 0 831 0 0 0 0 0 0 1000 1000 1000 32 1000 1000 1000 1000 1000 1000
set_54_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_54_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_54_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_55_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 0 10 0 0 0 0 1 0 0 0 1 0 10
set_55_sites_1_iterations_100_result.csv 100 100 100 0 100 98 100 0 100 0 0 0 0 15 0 2 0 51 0 100
set_55_sites_1_iterations_1000_result.csv 999 999 999 0 1000 993 1000 0 1000 0 1 1 1 479 0 6 0 496 0 1000
set_55_sites_2_iterations_10_result.csv 10 0 6 0 0 0 6 0 0 0 0 10 4 10 10 10 4 10 10 10
set_55_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 0 100 0 0 0 0 1 0 0 0 0 0 30
set_55_sites_2_iterations_1000_result.csv 1000 1000 1000 0 1000 996 1000 0 1000 0 0 0 0 8 0 4 0 3 0 1000
set_55_sites_3_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 0 0 0 0 1 0 0 0 0 0 10
set_55_sites_3_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 0 0 0 0 1 0 0 0 1 0 100
set_55_sites_3_iterations_1000_result.csv 1000 1000 1000 996 1000 1000 999 999 1000 1000 0 0 0 1 0 0 0 1 0 0
set_55_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_55_sites_5_iterations_100_result.csv 100 100 100 99 100 100 100 99 100 0 0 0 0 1 0 0 0 0 0 100
set_55_sites_5_iterations_1000_result.csv 1000 1000 1000 995 1000 999 1000 0 1000 979 0 0 0 1 0 1 0 7 0 21
set_55_sites_10_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 0 0 0 0 0 0 0
set_55_sites_10_iterations_100_result.csv 100 100 100 0 100 99 100 100 47 0 0 0 0 5 0 1 0 0 53 100
set_55_sites_10_iterations_1000_result.csv 1000 1000 1000 999 1000 898 1000 994 945 0 0 0 0 0 0 102 0 5 55 1000
set_55_sites_20_iterations_10_result.csv 10 10 10 0 10 0 10 0 10 0 0 0 0 0 0 10 0 0 0 10
set_55_sites_20_iterations_100_result.csv 100 100 100 99 100 100 100 0 98 0 0 0 0 0 0 0 0 100 2 100
set_55_sites_20_iterations_1000_result.csv 1000 1000 1000 0 1000 1000 1000 0 999 0 0 0 0 4 0 0 0 3 1 1000
set_55_sites_30_iterations_10_result.csv 10 10 10 0 0 0 0 0 0 0 0 0 0 1 10 10 10 10 10 10
set_55_sites_30_iterations_100_result.csv 100 100 79 0 0 0 82 0 0 0 0 0 21 100 100 100 18 100 100 100
set_55_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 999 1000 1000 1000 1000 0 0 0 0 0 1 0 0 0 0
set_55_sites_100_iterations_10_result.csv 10 10 10 4 9 0 10 6 0 0 0 0 0 0 1 10 0 2 10 10
set_55_sites_100_iterations_100_result.csv 100 99 100 76 81 0 100 67 0 0 0 1 0 4 19 100 0 4 100 100
